기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가
20250218,073240,금호타이어,KOSPI,,5070,0,0.0,5090,5120,5010,375755,19.1,14564.0,287260287,14564.0,True
20250218,036190,금화피에스시,KOSDAQ,우량기업부,25100,350,1.41,24750,25150,24650,9810,2.5,1506.0,6000000,1506.0,True
20250218,049080,기가레인,KOSDAQ,중견기업부,516,2,0.39,518,520,513,104816,0.5,438.0,84883347,438.0,True
20250218,035460,기산텔레콤,KOSDAQ,벤처기업부,2105,20,0.96,2105,2150,2040,137379,2.9,307.0,14577340,307.0,True
20250218,092440,기신정기,KOSPI,,2440,25,1.04,2435,2440,2410,10875,0.3,712.0,29200000,712.0,True
20250218,024110,기업은행,KOSPI,,15580,110,0.71,15490,15640,15460,828703,129.0,124239.0,797425869,124239.0,True
20250218,308100,까스텔바작,KOSDAQ,중견기업부,2810,55,2.0,2780,2895,2715,15379,0.4,186.0,6624733,186.0,True
20250218,004540,깨끗한나라,KOSPI,,2270,15,0.67,2255,2275,2230,63656,1.4,845.0,37240693,845.0,True
20250218,121600,나노신소재,KOSDAQ,우량기업부,67600,700,1.05,67700,68100,66200,83737,56.3,8245.0,12196078,8245.0,True
20250218,247660,나노씨엠에스,KOSDAQ,기술성장기업부,6090,170,2.87,6010,6090,5840,19091,1.1,265.0,4343920,265.0,True
20250218,039860,나노엔텍,KOSDAQ,중견기업부,3665,40,1.1,3640,3720,3635,318571,11.7,1177.0,32110082,1177.0,True
20250218,091970,나노캠텍,KOSDAQ,중견기업부,599,27,4.72,574,631,571,223655,1.3,224.0,37417493,224.0,True
20250218,417010,나노팀,KOSDAQ,벤처기업부,7170,10,0.14,7170,7200,7100,50099,3.6,1414.0,19724328,1414.0,True
20250218,137080,나래나노텍,KOSDAQ,벤처기업부,3145,140,4.66,3005,3175,3000,4616,0.1,348.0,11059422,348.0,True
20250218,190510,나무가,KOSDAQ,우량기업부,13170,410,3.21,12900,13210,12720,116047,15.1,2038.0,15473797,2038.0,True
20250218,242040,나무기술,KOSDAQ,기술성장기업부,1449,5,0.35,1444,1453,1436,87228,1.3,501.0,34606264,501.0,True
20250218,089600,나스미디어,KOSDAQ,우량기업부,13930,170,1.24,13850,13950,13760,15235,2.1,1611.0,11568163,1611.0,True
20250218,138610,나이벡,KOSDAQ,기술성장기업부,16100,260,1.64,15810,16340,15810,71136,11.4,1754.0,10893117,1754.0,True
20250218,267320,나인테크,KOSDAQ,벤처기업부,3055,20,0.66,3040,3115,2935,1782298,54.0,1334.0,43664104,1334.0,True
20250218,001260,남광토건,KOSPI,,8290,60,0.73,8320,8330,8200,23353,1.9,815.0,9832572,815.0,True
20250218,003920,남양유업,KOSPI,,72300,400,0.56,71900,73300,71800,15562,11.3,4654.0,6436810,4654.0,True
20250218,025860,남해화학,KOSPI,,6690,40,0.6,6610,6700,6610,100433,6.7,3324.0,49678843,3324.0,True
20250218,111710,남화산업,KOSDAQ,중견기업부,5180,40,0.78,5100,5210,5050,3321,0.2,1066.0,20588000,1066.0,True
20250218,091590,남화토건,KOSDAQ,우량기업부,3900,40,1.04,3880,3900,3830,4839,0.2,458.0,11740000,458.0,True
20250218,094860,네오리진,KOSDAQ,중견기업부,954,-1,-0.1,947,964,939,31545,0.3,204.0,21399569,204.0,True
20250218,253590,네오셈,KOSDAQ,우량기업부,12860,210,1.66,12650,12930,12520,2856731,363.4,5642.0,43869164,5642.0,True
20250218,212560,네오오토,KOSDAQ,우량기업부,8680,-10,-0.12,8690,8770,8500,58830,5.1,684.0,7874963,684.0,True
20250218,095660,네오위즈,KOSDAQ,우량기업부,20800,500,2.46,20400,20900,20150,123152,25.5,4546.0,21856816,4546.0,True
20250218,042420,네오위즈홀딩스,KOSDAQ,중견기업부,17060,150,0.89,16790,17160,16790,11372,1.9,1511.0,8856866,1511.0,True
20250218,950220,네오이뮨텍,KOSDAQ,외국기업(소속부없음),1136,16,1.43,1121,1146,1109,510653,5.8,1123.0,98867465,1123.0,True
20250218,311390,네오크레마,KOSDAQ,벤처기업부,6750,340,5.3,6360,6750,6360,53279,3.5,854.0,12653789,854.0,True
20250218,092730,네오팜,KOSDAQ,우량기업부,11600,10,0.09,11590,11650,11450,41120,4.7,1859.0,16027989,1859.0,True
20250218,290660,네오펙트,KOSDAQ,기술성장기업부,789,5,0.64,787,854,775,157965,1.3,364.0,46081399,364.0,True
20250218,306620,네온테크,KOSDAQ,벤처기업부,2760,0,0.0,2755,2770,2710,577349,16.0,1200.0,43463871,1200.0,True
20250218,153460,네이블,KOSDAQ,벤처기업부,7050,0,0.0,6980,7050,6950,2369,0.2,460.0,6530014,460.0,True
20250218,007390,네이처셀,KOSDAQ,중견기업부,20350,750,3.83,20500,20650,19490,1115255,223.3,13097.0,64357156,13097.0,True
20250218,005720,넥센,KOSPI,,4335,10,0.23,4305,4395,4300,20005,0.9,2321.0,53543977,2321.0,True
20250218,089140,넥스턴바이오,KOSDAQ,벤처기업부,2635,10,0.38,2605,2645,2605,40914,1.1,330.0,12536245,330.0,True
20250218,389650,넥스트바이오메디컬,KOSDAQ,기술성장기업부,55900,3000,5.67,53000,56300,52400,236313,129.1,4521.0,8088186,4521.0,True
20250218,396270,넥스트칩,KOSDAQ,기술성장기업부,12080,90,0.75,12020,12250,11730,316219,37.8,2185.0,18088940,2185.0,True
20250218,348210,넥스틴,KOSDAQ GLOBAL,우량기업부,56600,700,1.25,55900,57200,55400,53463,30.2,5919.0,10457250,5919.0,True
20250218,217270,넵튠,KOSDAQ,중견기업부,6570,240,3.79,6370,6670,6280,325610,21.2,3067.0,46676150,3067.0,True
20250218,251270,넷마블,KOSPI,,46150,600,1.32,45500,46200,45000,68544,31.4,39668.0,85953502,39668.0,True
20250218,000320,노루홀딩스,KOSPI,,14230,130,0.92,14240,14300,14070,17379,2.5,1891.0,13291151,1891.0,True
20250218,473980,노머스,KOSDAQ,기술성장기업부,22450,600,2.75,21900,22600,21350,294014,65.1,2440.0,10867617,2440.0,True
20250218,194700,노바렉스,KOSDAQ,우량기업부,7910,0,0.0,7840,7970,7840,48132,3.8,1484.0,18754848,1484.0,True
20250218,106520,노블엠앤비,KOSDAQ,투자주의환기종목(소속부없음),411,0,0.0,0,0,0,0,0.0,159.0,38695952,159.0,True
20250218,142280,녹십자엠에스,KOSDAQ,중견기업부,3645,15,0.41,3675,3680,3625,68335,2.5,792.0,21741926,792.0,True
20250218,072710,농심홀딩스,KOSPI,,64800,300,0.47,64200,65500,64100,8085,5.2,3005.0,4637790,3005.0,True
20250218,054050,농우바이오,KOSDAQ,우량기업부,7470,10,0.13,7460,7500,7440,8795,0.7,1197.0,16030561,1197.0,True
20250218,040160,누리플렉스,KOSDAQ,우량기업부,2800,15,0.54,2800,2815,2760,8367,0.2,338.0,12055535,338.0,True
20250218,332290,누보,KOSDAQ,벤처기업부,1008,0,0.0,1008,1014,1001,30863,0.3,337.0,33384803,337.0,True
20250218,348340,뉴로메카,KOSDAQ,기술성장기업부,33800,1250,3.84,33150,34500,32500,447512,150.8,3583.0,10601420,3583.0,True
20250218,012340,뉴인텍,KOSDAQ,벤처기업부,496,3,0.61,490,500,487,88901,0.4,252.0,50907162,252.0,True
20250218,039560,다산네트웍스,KOSDAQ,우량기업부,3985,10,0.25,4015,4025,3955,250337,10.0,1579.0,39613981,1579.0,True
20250218,154040,다산솔루에타,KOSDAQ,중견기업부,1109,14,1.28,1077,1110,1074,35659,0.4,199.0,17950094,199.0,True
20250218,058730,다스코,KOSPI,,3155,85,2.77,3080,3210,3045,214727,6.7,593.0,18796941,593.0,True
20250218,145210,다이나믹디자인,KOSPI,,1173,0,0.0,1195,1225,1153,141178,1.7,406.0,34581687,406.0,True
20250218,019680,대교,KOSPI,,2215,10,0.45,2205,2215,2175,28165,0.6,1876.0,84702850,1876.0,True
20250218,008060,대덕,KOSPI,,7140,10,0.14,7100,7150,7100,51122,3.6,2420.0,33890150,2420.0,True
20250218,000490,대동,KOSPI,,13390,10,0.07,13420,13660,13100,1066757,143.2,3433.0,25640788,3433.0,True
20250218,020400,대동금속,KOSDAQ,중견기업부,7270,0,0.0,7270,7410,7160,21538,1.6,232.0,3189166,232.0,True
20250218,008830,대동기어,KOSDAQ,우량기업부,23400,250,1.08,23300,24350,22550,1857134,437.4,2103.0,8987520,2103.0,True
20250218,048470,대동스틸,KOSDAQ,중견기업부,3305,20,0.61,3325,3325,3285,12078,0.4,330.0,10000000,330.0,True
20250218,008110,대동전자,KOSPI,,15040,0,0.0,0,0,0,0,0.0,1578.0,10490447,1578.0,True
20250218,005750,대림B&Co,KOSPI,,3940,55,1.42,3850,3955,3850,11397,0.4,657.0,16672240,657.0,True
20250218,006570,대림통상,KOSPI,,2520,35,1.41,2485,2530,2455,2507,0.1,384.0,15225000,384.0,True
20250218,389260,대명에너지,KOSDAQ,중견기업부,12170,220,1.84,12160,12280,11950,27373,3.3,2075.0,17050000,2075.0,True
20250218,317850,대모,KOSDAQ,벤처기업부,10300,250,2.49,10130,10300,9980,157493,16.0,857.0,8324420,857.0,True
20250218,078140,대봉엘에스,KOSDAQ,우량기업부,13100,260,2.02,13210,13300,12750,104610,13.5,1452.0,11086579,1452.0,True
20250218,001680,대상,KOSPI,,21050,0,0.0,21050,21200,20750,92501,19.4,7293.0,34648025,7293.0,True
20250218,084690,대상홀딩스,KOSPI,,11230,100,0.9,11240,11520,11130,566182,64.0,4067.0,36212538,4067.0,True
20250218,128820,대성산업,KOSPI,,3300,95,2.96,3205,3525,3205,1257115,42.4,1493.0,45235478,1493.0,True
20250218,117580,대성에너지,KOSPI,,8040,60,0.75,7980,8130,7980,48594,3.9,2211.0,27500000,2211.0,True
20250218,129920,대성하이텍,KOSDAQ,벤처기업부,3065,60,2.0,2985,3070,2985,20679,0.6,420.0,13715053,420.0,True
20250218,020180,대신정보통신,KOSDAQ,중견기업부,1092,12,1.11,1080,1103,1073,310756,3.4,420.0,38428915,420.0,True
20250218,003540,대신증권,KOSPI,,17040,50,0.29,16960,17080,16950,56262,9.6,8652.0,50773400,8652.0,True
20250218,045390,대아티아이,KOSDAQ,우량기업부,3320,30,0.91,3290,3320,3270,320303,10.6,2340.0,70473377,2340.0,True
20250218,009190,대양금속,KOSPI,,1419,23,1.65,1396,1428,1390,108284,1.5,601.0,42359986,601.0,True
20250218,108380,대양전기공업,KOSDAQ,우량기업부,16900,460,2.8,16610,17220,16340,78276,13.2,1617.0,9567333,1617.0,True
20250218,014160,대영포장,KOSPI,,1504,19,1.28,1478,1517,1466,1662928,24.8,1630.0,108394549,1630.0,True
20250218,047040,대우건설,KOSPI,,3725,145,4.05,3595,3735,3570,2236264,82.2,15482.0,415622638,15482.0,True
20250218,000430,대원강업,KOSPI,,3720,0,0.0,3710,3740,3710,59360,2.2,2306.0,62000000,2306.0,True
20250218,048910,대원미디어,KOSDAQ,우량기업부,9150,10,0.11,9140,9200,9030,19388,1.8,1151.0,12578946,1151.0,True
20250218,006340,대원전선,KOSPI,,3440,25,0.73,3430,3460,3395,2161975,74.2,2579.0,74979175,2579.0,True
20250218,003220,대원제약,KOSPI,,14510,50,0.35,14400,14520,14360,55076,8.0,3254.0,22427583,3254.0,True
20250218,002880,대유에이텍,KOSPI,,1015,1,0.1,1014,1029,1007,52147,0.5,474.0,46744020,474.0,True
20250218,000300,대유플러스,KOSPI,,1984,0,0.0,0,0,0,0,0.0,1616.0,81451691,1616.0,True
20250218,120240,대정화금,KOSDAQ,우량기업부,13020,90,0.7,12860,13150,12860,4100,0.5,936.0,7190391,936.0,True
20250218,003310,대주산업,KOSDAQ,우량기업부,1518,2,0.13,1516,1524,1505,92733,1.4,537.0,35392350,537.0,True
20250218,015230,대창단조,KOSPI,,5330,0,0.0,5380,5380,5300,68855,3.7,1523.0,28572230,1523.0,True
20250218,096350,대창솔루션,KOSDAQ,벤처기업부,365,5,1.39,363,365,355,1102236,4.0,598.0,163761009,598.0,True
20250218,140520,대창스틸,KOSDAQ,우량기업부,2015,5,0.25,2010,2030,1999,15942,0.3,425.0,21109243,425.0,True
20250218,131220,대한과학,KOSDAQ,벤처기업부,4495,5,0.11,4485,4530,4445,28986,1.3,335.0,7454490,335.0,True
20250218,054670,대한뉴팜,KOSDAQ,우량기업부,7040,10,0.14,7020,7080,6950,28669,2.0,1011.0,14354920,1011.0,True
20250218,006650,대한유화,KOSPI,,109000,1700,1.58,107200,110000,104200,46029,50.0,7085.0,6500000,7085.0,True
20250218,001440,대한전선,KOSPI,,13630,470,3.57,13320,13780,13250,4387445,596.2,25413.0,186447300,25413.0,True
20250218,084010,대한제강,KOSPI,,15000,0,0.0,14980,15100,14910,59412,8.9,3512.0,23414397,3512.0,True
20250218,003490,대한항공,KOSPI,,24050,200,0.84,23900,24400,23850,1249710,301.7,88557.0,368220661,88557.0,True
20250218,003830,대한화섬,KOSPI,,106300,200,0.19,105500,106800,105300,340,0.4,1412.0,1328000,1412.0,True
20250218,069460,대호에이엘,KOSPI,,1193,7,0.59,1183,1224,1183,185255,2.2,809.0,67784177,809.0,True
20250218,067080,대화제약,KOSDAQ,중견기업부,10550,510,5.08,10160,11060,10160,473293,50.8,1964.0,18616650,1964.0,True
20250218,298540,더네이쳐홀딩스,KOSDAQ,우량기업부,9540,10,0.1,9470,9550,9240,23233,2.2,1409.0,14765856,1409.0,True
20250218,475560,더본코리아,KOSPI,,30650,150,0.49,30250,30750,30250,62873,19.2,4492.0,14657120,4492.0,True
20250218,299170,더블유에스아이,KOSDAQ,중견기업부,1825,132,7.8,1692,2025,1675,12309028,230.3,548.0,30027963,548.0,True
20250218,012510,더존비즈온,KOSPI,,79300,2800,3.66,76500,80300,74400,641682,497.4,24094.0,30382784,24094.0,True
20250218,004830,덕성,KOSPI,,7580,70,0.93,7550,7680,7450,485870,36.8,1189.0,15680000,1189.0,True
20250218,024900,덕양산업,KOSPI,,2750,5,0.18,2725,2775,2725,63606,1.7,896.0,32564980,896.0,True
20250218,194480,데브시스터즈,KOSDAQ,벤처기업부,31700,900,2.92,31050,31800,30550,115784,36.1,3818.0,12043150,3818.0,True
20250218,373160,데이원컴퍼니,KOSDAQ,기술성장기업부,7030,330,4.93,6780,7260,6740,160838,11.3,956.0,13605424,956.0,True
20250218,263800,데이타솔루션,KOSDAQ,중견기업부,4990,5,0.1,4960,5040,4900,86140,4.3,809.0,16219380,809.0,True
20250218,206560,덱스터,KOSDAQ,기술성장기업부,7890,70,0.9,7850,8040,7660,278847,22.0,2005.0,25411736,2005.0,True
20250218,067990,도이치모터스,KOSDAQ,우량기업부,4600,60,1.32,4600,4695,4495,135280,6.2,1342.0,29181550,1342.0,True
20250218,002150,도화엔지니어링,KOSPI,,6950,20,0.29,6950,6980,6850,63044,4.4,2344.0,33720000,2344.0,True
20250218,100130,동국S&C,KOSDAQ,중견기업부,2385,35,1.49,2410,2410,2355,82424,2.0,1363.0,57143000,1363.0,True
20250218,303810,동국생명과학,KOSDAQ,중견기업부,15330,2800,22.35,13780,16280,13510,26981196,4078.9,2452.0,15992070,2452.0,True
20250218,460850,동국씨엠,KOSPI,,6850,140,2.09,6710,6900,6670,128150,8.7,2048.0,29898656,2048.0,True
20250218,460860,동국제강,KOSPI,,8440,110,1.32,8330,8470,8290,104091,8.7,4187.0,49608017,4187.0,True
20250218,086450,동국제약,KOSDAQ GLOBAL,우량기업부,15950,120,0.76,16000,16020,15830,89963,14.3,7091.0,44460000,7091.0,True
20250218,023450,동남합성,KOSPI,,34000,750,2.26,33250,34000,33250,1135,0.4,1190.0,3500000,1190.0,True
20250218,004140,동방,KOSPI,,2125,40,1.92,2085,2130,2055,389849,8.2,1019.0,47971766,1019.0,True
20250218,240550,동방메디컬,KOSDAQ,벤처기업부,10810,10,0.09,10910,11300,10670,5339701,591.1,2225.0,20586940,2225.0,True
20250218,099410,동방선기,KOSDAQ,중견기업부,3280,55,1.71,3250,3360,3225,51900,1.7,459.0,14000000,459.0,True
20250218,007590,동방아그로,KOSPI,,6130,0,0.0,6130,6140,6030,5231,0.3,835.0,13617577,835.0,True
20250218,005960,동부건설,KOSPI,,3485,50,1.46,3470,3500,3430,24876,0.9,800.0,22946345,800.0,True
20250218,102260,동성케미컬,KOSPI,,3955,85,2.2,3900,3970,3875,81105,3.2,1965.0,49689728,1965.0,True
20250218,025950,동신건설,KOSDAQ,우량기업부,47800,1100,2.36,46750,48300,46550,109469,51.8,4015.0,8400000,4015.0,True
20250218,170900,동아에스티,KOSPI,,49750,450,0.91,49300,49850,48700,32039,15.7,4564.0,9172975,4564.0,True
20250218,088130,동아엘텍,KOSDAQ,중견기업부,3340,0,0.0,3350,3395,3340,22537,0.8,584.0,17485314,584.0,True
20250218,028100,동아지질,KOSPI,,14130,240,1.73,13930,14150,13830,30767,4.3,1892.0,13389502,1892.0,True
20250218,041930,동아화성,KOSDAQ,우량기업부,5670,90,1.61,5550,5690,5530,22944,1.3,896.0,15800000,896.0,True
20250218,084670,동양고속,KOSPI,,7150,-10,-0.14,7160,7300,7150,450,0.0,207.0,2895569,207.0,True
20250218,060380,동양에스텍,KOSDAQ,우량기업부,1290,22,1.74,1268,1290,1260,52788,0.7,254.0,19700000,254.0,True
20250218,079960,동양이엔피,KOSDAQ,우량기업부,19020,180,0.96,18850,19020,18750,12281,2.3,1495.0,7860000,1495.0,True
20250218,092780,동양피스톤,KOSPI,,4600,60,1.32,4505,4630,4505,17367,0.8,606.0,13168460,606.0,True
20250218,088910,동우팜투테이블,KOSDAQ,우량기업부,1965,3,0.15,1968,1970,1945,21729,0.4,508.0,25831764,508.0,True
20250218,013120,동원개발,KOSDAQ,우량기업부,2285,35,1.56,2300,2300,2250,16402,0.4,2075.0,90808100,2075.0,True
20250218,006040,동원산업,KOSPI,,34050,250,0.74,33800,34100,33350,18835,6.4,13492.0,39624084,13492.0,True
20250218,030720,동원수산,KOSPI,,5020,0,0.0,5020,5080,4965,4387,0.2,234.0,4653805,234.0,True
20250218,111380,동인기연,KOSPI,,16800,500,3.07,16300,16850,16220,16515,2.7,1030.0,6128000,1030.0,True
20250218,163560,동일고무벨트,KOSPI,,8000,30,0.38,8020,8030,7890,100648,8.0,1112.0,13900000,1112.0,True
20250218,032960,동일기연,KOSDAQ,중견기업부,10350,150,1.47,10200,10360,10050,1937,0.2,413.0,3986323,413.0,True
20250218,002690,동일제강,KOSPI,,1238,4,0.32,1234,1239,1217,5660,0.1,251.0,20300360,251.0,True
20250218,005290,동진쎄미켐,KOSDAQ,우량기업부,27450,350,1.29,27250,28450,26950,665903,184.0,14113.0,51414494,14113.0,True
20250218,000150,두산,KOSPI,,359500,38500,11.99,319000,360000,319000,233768,812.1,59403.0,16523835,59403.0,True
20250218,454910,두산로보틱스,KOSPI,,76300,7100,10.26,69800,77000,69100,3720345,2791.7,49458.0,64819980,49458.0,True
20250218,241560,두산밥캣,KOSPI,,49950,450,0.91,49550,50600,49100,367796,183.5,50074.0,100249166,50074.0,True
20250218,034020,두산에너빌리티,KOSPI,,30300,2100,7.45,29400,30550,29050,35485391,10659.2,194090.0,640561146,194090.0,True
20250218,131970,두산테스나,KOSDAQ GLOBAL,우량기업부,33200,1000,3.11,32700,33450,32450,347940,114.4,6417.0,19327238,6417.0,True
20250218,336260,두산퓨얼셀,KOSPI,,16450,170,1.04,16320,16500,16200,233069,38.1,10774.0,65493726,10774.0,True
20250218,176750,듀켐바이오,KOSDAQ,기술성장기업부,11450,310,2.78,11280,11740,10820,214235,24.2,3258.0,28455220,3258.0,True
20250218,030350,드래곤플라이,KOSDAQ,중견기업부,1222,100,8.91,1124,1426,1124,1857578,24.7,170.0,13877794,170.0,True
20250218,203650,드림시큐리티,KOSDAQ,우량기업부,3690,15,0.41,3675,3695,3600,497233,18.2,1867.0,50605754,1867.0,True
20250218,223250,드림씨아이에스,KOSDAQ,벤처기업부,3170,0,0.0,3180,3180,3125,75914,2.4,754.0,23799324,754.0,True
20250218,362990,드림인사이트,KOSDAQ,벤처기업부,1880,58,3.18,1805,1895,1805,45265,0.8,316.0,16800574,316.0,True
20250218,016670,디모아,KOSDAQ,중견기업부,3570,20,0.56,3550,3590,3455,7421,0.3,176.0,4941846,176.0,True
20250218,187870,디바이스이엔지,KOSDAQ,우량기업부,11870,0,0.0,11900,12000,11510,12894,1.5,835.0,7036609,835.0,True
20250218,214680,디알텍,KOSDAQ,우량기업부,2305,0,0.0,2310,2320,2255,432971,9.9,1706.0,74015254,1706.0,True
20250218,377190,디앤디플랫폼리츠,KOSPI,,3115,5,0.16,3115,3140,3100,76290,2.4,2754.0,88400000,2754.0,True
20250218,263720,디앤씨미디어,KOSDAQ,우량기업부,17590,290,1.68,17430,18070,17430,58972,10.4,2203.0,12524473,2203.0,True
20250218,376300,디어유,KOSDAQ,기술성장기업부,41750,1700,4.24,40050,42250,39450,418830,172.3,9911.0,23738406,9911.0,True
20250218,031860,디에이치엑스컴퍼니,KOSDAQ,투자주의환기종목(소속부없음),1024,8,0.79,1007,1048,1002,42062,0.4,176.0,17172021,176.0,True
20250218,196490,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),203,0,0.0,0,0,0,0,0.0,362.0,178549360,362.0,True
20250218,066900,디에이피,KOSDAQ,우량기업부,2335,110,4.94,2205,2415,2205,15194,0.4,531.0,22744503,531.0,True
20250218,127120,디엔에이링크,KOSDAQ,벤처기업부,5950,50,0.85,5950,6300,5860,105427,6.3,1338.0,22483843,1338.0,True
20250218,092070,디엔에프,KOSDAQ,우량기업부,12120,320,2.71,11970,12120,11600,53281,6.3,1403.0,11571858,1403.0,True
20250218,013570,디와이,KOSPI,,4085,10,0.25,4075,4100,4050,28237,1.2,1075.0,26319633,1075.0,True
20250218,310870,디와이씨,KOSDAQ,벤처기업부,1610,0,0.0,1610,1639,1591,93414,1.5,333.0,20687271,333.0,True
20250218,210540,디와이파워,KOSPI,,12610,10,0.08,12780,12780,12490,35499,4.5,1392.0,11041708,1392.0,True
20250218,104460,디와이피엔에프,KOSDAQ,중견기업부,14550,1490,11.41,13050,14550,12810,243307,35.5,1559.0,10713625,1559.0,True
20250218,113810,디젠스,KOSDAQ,중견기업부,2370,0,0.0,2350,2410,2305,1968679,46.5,773.0,32628051,773.0,True
20250218,068930,디지털대성,KOSDAQ,우량기업부,7290,10,0.14,7280,7310,7110,14136,1.0,2018.0,27675342,2018.0,True
20250218,033130,디지틀조선,KOSDAQ,중견기업부,1739,16,0.93,1722,1743,1719,210639,3.6,645.0,37115267,645.0,True
20250218,105740,디케이락,KOSDAQ,우량기업부,7580,50,0.66,7530,7600,7450,30517,2.3,771.0,10168513,771.0,True
20250218,187220,디티앤씨,KOSDAQ,중견기업부,3280,15,0.46,3305,3305,3215,39575,1.3,384.0,11698021,384.0,True
20250218,383930,디티앤씨알오,KOSDAQ,중견기업부,7260,80,1.11,7230,7350,7150,169822,12.3,927.0,12770512,927.0,True
20250218,315640,딥노이드,KOSDAQ,기술성장기업부,7980,180,2.31,7990,8200,7810,795096,63.6,1789.0,22421268,1789.0,True
20250218,462510,라메디텍,KOSDAQ,기술성장기업부,8700,30,0.35,8590,8720,8480,30590,2.6,753.0,8650735,753.0,True
20250218,042510,라온시큐어,KOSDAQ,벤처기업부,2185,0,0.0,2180,2210,2160,254611,5.5,1224.0,56025871,1224.0,True
20250218,232680,라온테크,KOSDAQ,기술성장기업부,10310,1040,11.22,9400,11230,9110,4714652,492.6,1292.0,12534234,1292.0,True
20250218,388790,라이콤,KOSDAQ,벤처기업부,2950,50,1.72,2900,2970,2880,288217,8.4,882.0,29913930,882.0,True
20250218,347700,라이프시맨틱스,KOSDAQ,기술성장기업부,7900,200,2.6,7270,7940,7030,858375,64.6,1741.0,22040013,1741.0,True
20250218,217500,러셀,KOSDAQ,벤처기업부,1885,123,6.98,1763,1893,1747,498854,9.2,600.0,31812000,600.0,True
20250218,038390,레드캡투어,KOSDAQ,우량기업부,14200,230,1.65,14060,14600,14060,199022,28.4,2374.0,16720822,2374.0,True
20250218,228670,레이,KOSDAQ,중견기업부,8280,0,0.0,8250,8470,8120,102077,8.4,1284.0,15513053,1284.0,True
20250218,228850,레이언스,KOSDAQ,우량기업부,6800,0,0.0,6830,6870,6710,7441,0.5,1128.0,16591014,1128.0,True
20250218,199550,레이저옵텍,KOSDAQ,벤처기업부,8030,130,1.65,7860,8100,7640,499548,39.4,967.0,12044791,967.0,True
20250218,281740,레이크머티리얼즈,KOSDAQ,우량기업부,18100,590,3.37,17640,18100,17250,1415127,251.0,11897.0,65730548,11897.0,True
20250218,277810,레인보우로보틱스,KOSDAQ,기술성장기업부,417500,18500,4.64,390000,419000,386000,1350279,5484.2,80994.0,19399858,80994.0,True
20250218,215100,로보로보,KOSDAQ,벤처기업부,4530,95,2.14,4460,4655,4435,1123545,51.1,922.0,20348454,922.0,True
20250218,090360,로보스타,KOSDAQ,중견기업부,29150,1650,6.0,27700,29350,27450,460383,131.5,2842.0,9750000,2842.0,True
20250218,108490,로보티즈,KOSDAQ,기술성장기업부,38000,2950,8.42,35550,38600,34500,2921263,1077.8,5014.0,13193510,5014.0,True
20250218,067730,로지시스,KOSDAQ,중견기업부,3215,95,3.04,3120,3390,3005,520688,16.6,311.0,9673922,311.0,True
20250218,089860,롯데렌탈,KOSPI,,28900,850,3.03,27950,29000,27950,48722,14.0,10493.0,36309388,10493.0,True
20250218,330590,롯데리츠,KOSPI,,3275,25,0.77,3270,3280,3240,402691,13.2,9464.0,288968884,9464.0,True
20250218,023530,롯데쇼핑,KOSPI,,59600,500,0.85,58900,59900,58800,62535,37.2,16860.0,28288755,16860.0,True
20250218,020150,롯데에너지머티리얼즈,KOSPI,,29700,1750,6.26,27950,30450,27550,451596,132.4,13695.0,46110835,13695.0,True
20250218,280360,롯데웰푸드,KOSPI,,109400,1100,1.02,108500,109600,107600,15497,16.8,10321.0,9434574,10321.0,True
20250218,004000,롯데정밀화학,KOSPI,,43250,800,1.88,42300,43400,42000,69381,29.8,11158.0,25800000,11158.0,True
20250218,004990,롯데지주,KOSPI,,22500,500,2.27,21950,22500,21750,132014,29.4,23605.0,104909237,23605.0,True
20250218,011170,롯데케미칼,KOSPI,,65700,2300,3.63,63700,66400,63200,301625,196.6,28103.0,42775419,28103.0,True
20250218,474170,루미르,KOSDAQ,기술성장기업부,12320,100,0.82,12370,12820,12080,2458727,307.1,2184.0,17727696,2184.0,True
20250218,141080,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,117700,700,0.6,117300,118400,113700,693039,800.2,43090.0,36610338,43090.0,True
20250218,058470,리노공업,KOSDAQ GLOBAL,우량기업부,233500,6500,2.86,226500,234000,225000,69582,160.9,35591.0,15242370,35591.0,True
20250218,302550,리메드,KOSDAQ,기술성장기업부,3545,55,1.58,3455,3565,3435,41357,1.4,1086.0,30638080,1086.0,True
20250218,377450,리파인,KOSDAQ,중견기업부,13200,340,2.64,12870,13290,12860,75549,9.9,2288.0,17330000,2288.0,True
20250218,042500,링네트,KOSDAQ,우량기업부,4810,10,0.21,4795,4835,4755,64739,3.1,917.0,19070134,917.0,True
20250218,193250,링크드,KOSDAQ,중견기업부,522,2,0.38,518,535,514,108272,0.6,331.0,63323377,331.0,True
20250218,219420,링크제니시스,KOSDAQ,기술성장기업부,6870,150,2.23,6700,6880,6570,192378,13.0,788.0,11469507,788.0,True
20250218,195500,마니커에프앤지,KOSDAQ,중견기업부,3090,0,0.0,3090,3105,3075,33580,1.0,494.0,15978000,494.0,True
20250218,357430,마스턴프리미어리츠,KOSPI,,1508,3,0.2,1507,1510,1505,24073,0.4,460.0,30505307,460.0,True
